,Id,Gender,Age,Topic,Sentence
97,1046,M,20-29,ENTERTAINMENT,"vuoi solo imporle lo scambio di coppia perché ti senti troppo limitato dal vostro rapporto. i peggiori son quelli che rimarcano i propri -presunti- meriti e si pongono in una situazione di credito e superiorità, di conseguenza si sentono pure in diritto di imporre i propri capricci all'altro, considerato debitore. mi dispiace davvero per la tua ragazza. sei un bastardone, ciao. Magari è solo immaturità..."
98,376,M,50-100,SMOKE,"savinelli da silver in su ma solo 130; dunhill, castello: piccole... ma sono aperto a considerare altro."
99,18,M,50-100,SPORTS,Chievo-Cagliari x Udinese-Genoa x Juventus-Empoli 1 Sampdoria-Milan 1 Parma-Atalanta 2 Fiorentina-Torino 1 Frosinone-SPAL x Roma-Napoli x Bologna-Sassuolo 1 Inter-Lazio 1
100,171,M,40-49,ANIME,Ti offro 100 euro per tutto il lotto spedizioni escluse ovviamente!
101,737,M,40-49,SMOKE,Proseguono le fumate di squadron leader questa sera in Gasparini Fiammata
102,740,M,0-19,SPORTS,Cos'è un Savini?  A dir poco comica questa sua dichiarazione..
103,1054,M,40-49,AUTO-MOTO,"Si le pellicole si mettono all' interno, unica cosa che fa l'effetto "" arancione"" dove ci sono le serpentine del lunotto"
104,297,M,40-49,AUTO-MOTO,"quello che cerca dani è tra i sedili posteriori e il baule, bisogna sollevare la moquette. me lo ha indicato Piero52 su Land Off Ramblers, in merito all'omologazione di misure alternative di gomme"
105,657,M,30-39,SMOKE,Io invece per ora l'ho messo in ufficio in bella mostra. Forse avrei fatto meglio a prenderne due...
106,236,M,30-39,SPORTS,"io ho i Delta Limaille li utilizzo tutto l'anno senza problemi, anche con temperature intorno/sotto zero"
107,110,F,40-49,SPORTS,"Oggi c'è stata la skating class a Yokohama, Yuzu ha fatto lezione a 70 bambini, in più ha pattinato Hana ni nare con 4T preso dai twizzles ( tipo il 3F da Hope and Legacy) 3 axel dalla luna e un altro 4T dopo la ina bauer La lezione si è svolta sulla pista in cui Yuzu si è allenato per un periodo dopo il terremoto del 2011, Nel suo discorso ha detto che era un modo per ripagare l'aiuto che aveva ricevuto allora ( Dopo il terremoto il suo coach prima di Nanmi Sbe, Shoichiro Tzuzuki gli aveva appunto offerto di allenarsi li...) Questi i servizi andati in oda fin'ora No ma il 4 toe loop preso dopo i twizzles.....?????           : quattro video sul canale youtube tra cui due con la parte finale di Hana ni nare"
108,395,M,50-100,SPORTS,"Gian, se avessi aspettato un paio d'ore cosa sarebbe successo? Te lo dico io: avresti pubblicato il regolamento corretto, in quanto ho apportato una modifica perche' non era molto chiaro (anzi non era chiaro per niente) il numero dei lanci a disposizione degli atleti. Non per polemica, giusto per fare le cose come devono essere fatte."
109,565,M,0-19,SPORTS,"magari robi al posto del boa, conoscendo allegri dovremo subire ancora molte volte la presenza di emanuelson in campo...che cosa ci troverà in lui non lo so"
110,721,M,0-19,NATURE,"Quella che risulta essere la principale minaccia per la nostra salute è anche naturalmente quella che più viene tenuta nascosta dai media. Un giro economico più che miliardario, legato ai settori in piena crescita della telefonia e della tecnologia wireless in genere, monopolizza infatti l’informazione, impedendo che si sappia a livello di massa un’inquietante verità: l’esposizione alle radiazioni di microonde a basso livello (Wi-Fi) è causa conclamata di irreversibili danni cerebrali, cancro, malformazioni, aborti spontanei, alterazioni della crescita ossea. E la fascia di popolazione più a rischio è rappresentata in assoluto dai bambini e dalle donne. Non stupisce quindi che tutto questo fosse ben noto e documentato in ambito medico e scientifico già molto prima che la tecnologia Wi-Fi dilagasse in tutte le nostre case, arrivando quotidianamente alla portata anche dei bambini. Gli effetti biologici non solo pericolosi, ma letali di questa tecnologia sono stati abilmente tenuti nascosti al pubblico per preservare i lauti profitti delle aziende e per foraggiare le tasche dei vari Bill Gates, Steve Jobs e Carlo De Benedetti. Come ha dimostrato il Professor John Goldsmith, consulente dell’Organizzazione Mondiale della Sanità in Epidemiologia e Scienze della Comunicazione, l’esposizione alle radiazioni di microonde Wi-Fi è diventata ormai la prima causa di aborti spontanei: addirittura nel 47,7% dei casi di esposizione a queste radiazioni, i casi di aborto spontaneo si verificano entro la settima settimana di gravidanza. E il livello di irraggiamento incidente sulle donne in esame partiva da cinque microwatt per centimetro quadrato. Un tale livello potrebbe sembrare privo di senso per un non scienziato, ma diventa però più significativo se diciamo che è al di sotto di quello che la maggior parte delle studentesse riceve in un’aula dotata di trasmettitori Wi-Fi, a partire dall’età di circa cinque anni in su. Il dato ancora più allarmante è che nei bambini l’assorbimento di microonde può essere dieci volte superiore rispetto agli adulti, semplicemente perché il tessuto celebrale e il midollo osseo di un bambino hanno proprietà di conducibilità elettrica diverse da quelle degli adulti a causa del maggiore contenuto di acqua. L’esposizione a microonde a basso livello permanente può indurre stress’ cronico ossidativo e nitrosativo e quindi danneggiare i mitocondri cellulari (mitocondriopatia). Questo stress’ può causare danni irreversibili al DNA mitocondriale (esso è dieci volte più sensibile allo stress ossidativo e nitrosativo del DNA nel nucleo della cellula). Il DNA mitocondriale non è riparabile a causa del suo basso contenuto di proteine istoniche, pertanto eventuali danni (genetici o altro) si possono trasmettere a tutte le generazioni successive attraverso la linea materna. L’Organizzazione Mondiale della Sanità ha evidenziato questi rischi in un documento di 350 pagine noto come International Symposium Research Agreement No. 05-609-04 (Effetti biologici e danni alla salute dalle radiazioni a microonde – Effetti biologici, la salute e la mortalità in eccesso da irradiazione artificiale di microonde a radio frequenza). La sezione 28 tratta in modo specifico i problemi riguardanti la funzione riproduttiva. Questo documento è stato classificato Top Secret’ e i suoi contenuti celati dall’OMS e dall’ICNIRP (International Commission on Non-Ionizing Radiation Protection – Commissione Internazionale per la Protezione dalla Radiazione Non-Ionizzante). Da un ottimo articolo di Barrie Trower pubblicato dall’edizione italiana della rivista Nexus, apprendiamo quali sono i rischi principali per i bambini esposti all’uso di cellulari e a tecnonologie Wi-Fi: L’irradiazione di microonde a bassi livelli influenza i processi biologici che danneggiano la crescita fetale. Non solo: gli stessi processi biologici sono coinvolti per: - Barriera Ematoencefalica: si forma in 18 mesi e protegge il cervello dalle tossine. Si sa che viene alterata. – Guaina Mielinica: ci vogliono 22 anni perché si formino i 122 strati di cui è composta. E’ responsabile di tutti i processi cerebrali, organici e muscolari. – Cervello: ci vogliono 20 anni perché si sviluppi (vi assicuro che i cellulari non lo aiutano in questo). – Sistema Immunitario: ci vogliono 18 anni perché si sviluppi. Il midollo osseo e la densità ossea sono notoriamente influenzati dalle microonde a bassi livelli come pure i globuli bianchi del sistema immunitario. – Ossa: ci vogliono 28 anni per lo sviluppo completo. Come menzionato, il grande contenuto di acqua nei bambini rende sia le ossa molli’ che il midollo particolarmente attraenti per l’irradiazione con microonde. Il midollo osseo produce le cellule del sangue. Chiaramente, quelli che decidono per noi stanno sottovalutando una pandemia di malattie infantili finora sconosciuta nelle nostre 40.000 generazioni di civiltà, che può coinvolgere più di una metà delle mamme/bambini irraggiati al mondo. Alla luce di questi dati allarmanti e delle previsioni di molti scienziati secondo i quali, se proseguirà con questo ritmo la diffusione incontrollata dei sistemi Wi-Fi, entro il 2020 il cancro e le mutazioni genetiche saranno diffusi in tutto il mondo a livello pandemico, molti paesi stanno fortunatamente correndo ai ripari, varando leggi che limitano per i bambini l’uso dei cellulari e rimuovendo dalle aule scolastiche i dispositivi wireless. Il Comitato Nazionale Russo per la Protezione dalle Radiazioni NON-Ionizzanti, in un proprio documento di ricerca intitolato Effetti sulla salute dei bambini e adolescenti ha evidenziato nei bambini esposti a queste radiazioni: 1) 85% di aumento delle malattie del Sistema Nervoso Centrale 2) 36% di aumento dell’epilessia 3) 11% di aumento di ritardo mentale 4) 82% di aumento di malattie immunitarie e rischio per il feto. E nel 2002, 36.000 medici e scienziati di tutto il mondo hanno firmato l’ Appello di Friburgo. Dopo dieci anni, l’Appello è stato rilanciato e mette in guardia in particolare contro l’uso del Wi-Fi e l’irradiazione di bambini, adolescenti e donne incinte. Quello di Friburgo è un appello di autorevoli medici internazionali che in Italia ha purtroppo trovato scarso ascolto. E allora che fare? Come proteggere noi stessi, e soprattutto i nostri bambini, da questa letale minaccia invisibile? Il sito Tuttogreen ha diramato un utile prontuario, consistente in dieci consigli pratici, che qui di seguito vi riporto: 1) Non fare usare i telefoni cellulari ai bambini, se non in caso di emergenza. Tollerati gli SMS, ma è meglio ridurre anche quelli. In Francia, non a caso è stata vietata la pubblicità dei telefoni cellulari rivolta ai minori di 14 anni; 2) Utilizzare sempre gli auricolari con cavo (non quelli wireless). Anche l’uso del vivavoce è consigliabile; 3) In caso di presenza di poca rete o di mancanza di campo, non effettuare chiamate. In questi casi sarà necessaria più potenza radiante, con conseguenti maggiori radiazioni; 4) Usare il cellulare meno possibile in movimento, come ad esempio in treno e in automobile. Il rischio costante di diminuzione del segnale aumenta in questi casi l’emissione di radiazioni; 5) Non tenete il cellulare vicino all’orecchio o vicino alla testa in fase di chiamata, quando le radiazioni sono più forti. Fatelo semmai dopo aver atteso la risposta; 6) Non tenete il cellulare in tasca dei pantaloni, nel taschino della camicia o nella giacca che indossate; 7) Cambiate spesso orecchio durante la conversazione e, soprattutto, riducete la durata delle chiamate; 8) Utilizzate il più possibile, quando potete farlo, la linea fissa non wireless, oppure strumenti di instant messaging come Skype o similari; 9) Non addormentatevi mai con il cellulare vicino alla testa, ad esempio usandolo come sveglia; 10) Scegliete sempre modelli che abbiano un basso valore di SAR (tasso di assorbimento specifico delle radiazioni). Un undicesimo consiglio lo aggiungo io: se proprio dovete utilizzare un cellulare per comunicare con il mondo che vi circonda, evitate di usare gli smartphone. Sono in assoluto i più pericolosi! Fonte:"
111,482,M,0-19,SPORTS,"Più che altro, in Championship col Leeds è diventato famoso per la simulazione a pesce  Con Zeman ha fatto bene in ritiro, ma poi purtroppo per noi e per lui è andato via.."
112,897,M,0-19,ANIME,"Girafarig  lv50 pv159 Abilità: Sveglialampo Congiura (+25 AttSp) Psichico (-117, può ridurre DfsSp) Sgranocchio (-112, può ridurre Dfs) Staffetta (Sostituisce chi la usa mantenendo modifiche alle stat)"
113,774,M,30-39,SPORTS,Germania - Brasile 1-1 Argentina - Olanda 2-1 le squadre che passano il turno: 1 Germania 2 Argentina
114,191,M,40-49,AUTO-MOTO,Il fanale anteriore nun se po' vede'  ...per il resto molto bella!!!
115,1008,M,50-100,AUTO-MOTO,"non ho bisogno di suggeritori...ho fatto una semplice domanda è mi sembra che la risposta sia stata, come dire....tendenziosa?"
116,51,M,20-29,METAL-DETECTING,"ho letto troppo tardi, io abito vicino Cattolica.. comunque spero sia ironico il fatto dei religiosi di Cattolica, penso non ci sia zona in Italia dove si bestemmia di più ahahah"
117,521,M,30-39,NATURE,"Dove è scritto di spegnere la pompa in inverno e quindi ""scollegare"" filtro? Mi metti link. Anche per un ricircolo. In inverno vari batteri nel filtro muoiono, ma non tutti, infatti dopo l' inverno si fanno lanci di batteri (nel filtro e nel laghetto) per ristabilirne numero; ma sia pompa, sia filtro che ossigenatore devono andare sempre; l' unica cosa che si spegne sotto i 10 gradi è la lampada uv; filtro e tubi si coibentano (per l' inverno)."
118,29,F,20-29,ANIME,"Seguo da anni il DIC ma questa è la prima volta che commento un drama qui con voi, quindi se sbaglierò qualcosa o dei passaggi vi prego di dirmelo  Il mio primo commento lo dedico a questo fantastico drama. Penso sia il mio primo e reale drama storico (soprattutto con una lunghezza del genere..50 episodi XD). Mi è stato consigliato da moltissime persone, quindi per curiosità ho iniziato a guardarlo e devo dire che ne sono rimasta veramente affascinata e sorpresa. Le ambientazioni sono un qualcosa di superlativo come d'altro canto le musiche, veramente epiche. In questo drama ho trovato un bilancio veramente eccezionale di azione, humor, romance, intrighi, dubbi, suspense, politica ecc. ecc. Ha un bellissimo cast e trovo che molti degli attori qui presenti siano veramente maturati rispetto ad altri drama in cui li ho visti (per esempio Shin Se-Kyung ma soprattutto Yoon Gyun-Sang XD Irriconoscibile!) Riesce veramente a trasportare sin dai primissimi episodi. Adoro in particolar modo Lee Bang-Won, Ho anche rivalutato Lee Seong-Gye, il padre di Bang-Won, Sisi luci, all'inizio forse in maniera molto velata, anche perchè ma andando avanti e nemmeno moltissimo comincia ad insidiarisi piano piano la ""romance"". E' un drama per ora veramente completo e veramente toccante. Spero che con il seguire degli episodi (dato che sono taaaaaaaanti) non perda questa sua alta qualità."
119,773,F,0-19,NATURE,Anche io ho i problemi con l ipod mentre con il galaxy mi fa vedere i m.p. Tranquillamente
120,301,M,30-39,SMOKE,"Grazie, e pensa che per me son piccole XD"
121,1107,M,50-100,SMOKE,"Me lo sono dimenticato sul lavandino quando ho fatto la foto  .... per la cronaca era lo Snake Bite di Fine, con 'sto caldo ci stava proprio bene."
122,567,M,50-100,METAL-DETECTING,"Salve , se posso partecipare anch'io , prendo il 59. grazie"
123,1032,M,0-19,ANIME,"Invece di farlo resuscitare con le Sfere del Drago potevano chiedere a Re Enma, secondo me."
124,496,M,0-19,ANIME,"Non so voi, ma io spero che questa sia l'ultima volta che le ragazze dell harem rischino di venire stuprate A me piace un sacco il nano e come parla invece ahah Grazie del cap ragazzi"
125,330,M,20-29,SPORTS,"ok il logo c'è .. grazie  ..tuttavia come vedete la maglia è bianca, verde e rossa... ma il colore della squadra in alto è nero e bianco... come diavolo si cambia?"
126,502,F,30-39,SPORTS,"Sinteticamente. 1) Salone Nautico, manifestazione annuale di cui la Lega Calcio è perfettamente al corrente prima di stilare i calendari. Risposta alla tua domanda, la Lega Calcio aveva sul tavolo da tempo le date del Salone, si è resa conto di aver fatto un errore e ha subito modificato. 2) Comune e Regione non hanno voce in capitolo e mai l’avranno per il piazzamento partite dei calendari normali. Lì comandano i diritti tv. Quindi non ci può essere il ragionamento che possono chiedere alla Lega Calcio di mettere la partite di Genoa e Samp solo alla sera perché se non è una partita di cartello ci sono le pay-tv che impongono che certi slot vadano a certe partite. 3) Sgomberando il tavolo da fazioni politiche, questo discorso che non è una priorità delle istituzioni una partita di pallone, in questo dato momento, lo farei se al vertice ci fosse qualsiasi altra tipo di fazione."
